Member_number,Date,productId,items,productName,price,Category,Gross_sales,OrderID
2480,2014-03-01,4,2,other vegetables,0.8,Fresh Food,1.6,5512
4303,2014-01-17,35,1,sugar,1.2,Bakery & Sweets,1.2,12343
3915,2014-09-24,4,2,other vegetables,0.8,Fresh Food,1.6,10870
3646,2014-05-12,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,9849
2443,2014-05-22,3,2,pip fruit,3.0,Fresh Food,6.0,5377
4616,2014-10-16,22,1,root vegetables,1.8,Fresh Food,1.8,13516
2325,2014-05-06,66,3,onions,1.3,Fresh Food,3.9000000000000004,4933
1660,2014-06-15,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2436
3982,2014-11-22,156,2,jam,5.22,Bakery & Sweets,10.44,11122
3181,2014-10-07,69,2,domestic eggs,1.25,Fresh Food,2.5,8130
3251,2014-10-20,38,3,soda,0.8,Beverages,2.4000000000000004,8384
4846,2014-10-28,2,2,whole milk,1.8,Dairy,3.6,14431
4511,2014-08-18,23,1,pork,7.2,Fresh Food,7.2,13131
1689,2014-09-19,8,2,beef,19.5,Fresh Food,39.0,2522
3789,2014-03-10,6,2,pot plants,3.5,Household & Hygiene,7.0,10405
2737,2014-12-26,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6473
1374,2014-09-01,35,2,sugar,1.2,Bakery & Sweets,2.4,1357
3948,2014-02-20,115,2,waffles,2.5,Bakery & Sweets,5.0,10991
4544,2014-05-15,17,2,bottled water,0.5,Beverages,1.0,13256
2758,2014-06-30,2,1,whole milk,1.8,Dairy,1.8,6556
1659,2014-07-05,136,2,dishes,6.8,Specialty & Seasonal,13.6,2429
4988,2014-12-13,28,1,misc. beverages,1.2,Beverages,1.2,14922
4073,2014-04-26,39,1,detergent,5.5,Household & Hygiene,5.5,11406
1212,2014-05-25,8,1,beef,19.5,Fresh Food,19.5,770
3657,2014-05-29,11,1,butter,3.2,Dairy,3.2,9884
1187,2014-06-08,38,3,soda,0.8,Beverages,2.4000000000000004,686
4251,2014-07-02,29,1,ham,15.2,Fresh Food,15.2,12122
1100,2014-02-20,21,2,hamburger meat,12.3,Fresh Food,24.6,358
1410,2014-05-23,18,1,yogurt,2.2,Dairy,2.2,1486
3871,2014-08-16,2,2,whole milk,1.8,Dairy,3.6,10708
1756,2014-09-22,64,1,UHT-milk,2.1,Dairy,2.1,2774
4780,2014-08-16,71,3,shopping bags,5.12,Household & Hygiene,15.36,14169
4435,2014-01-27,22,1,root vegetables,1.8,Fresh Food,1.8,12844
3212,2014-04-09,27,1,coffee,8.5,Beverages,8.5,8245
2871,2014-05-03,2,3,whole milk,1.8,Dairy,5.4,6989
2645,2014-10-23,38,1,soda,0.8,Beverages,0.8,6129
3469,2014-04-11,2,2,whole milk,1.8,Dairy,3.6,9154
2349,2014-10-12,84,1,female sanitary products,2.5,Personal Care,2.5,5028
3247,2014-09-03,3,1,pip fruit,3.0,Fresh Food,3.0,8364
1202,2014-04-21,27,1,coffee,8.5,Beverages,8.5,735
1512,2014-04-29,50,3,bottled beer,1.8,Beverages,5.4,1884
3294,2014-03-01,22,1,root vegetables,1.8,Fresh Food,1.8,8537
3142,2014-02-12,1,1,tropical fruit,7.8,Fresh Food,7.8,7992
4632,2014-09-18,22,2,root vegetables,1.8,Fresh Food,3.6,13573
3411,2014-11-30,2,1,whole milk,1.8,Dairy,1.8,8953
1200,2014-02-27,20,1,brown bread,0.8,Bakery & Sweets,0.8,730
1107,2014-09-26,71,1,shopping bags,5.12,Household & Hygiene,5.12,382
4070,2014-03-08,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,11397
3901,2014-11-30,45,2,curd,9.8,Dairy,19.6,10814
3615,2014-06-13,35,2,sugar,1.2,Bakery & Sweets,2.4,9749
3857,2014-12-30,38,3,soda,0.8,Beverages,2.4000000000000004,10663
3142,2014-09-01,46,1,pasta,3.1,Pantry Staples,3.1,7996
2011,2014-05-18,61,3,liquor,8.5,Beverages,25.5,3761
3414,2014-04-02,17,3,bottled water,0.5,Beverages,1.5,8962
3013,2014-03-25,2,1,whole milk,1.8,Dairy,1.8,7494
3053,2014-12-13,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,7652
2270,2014-12-18,1,2,tropical fruit,7.8,Fresh Food,15.6,4726
3844,2014-09-25,49,1,beverages,1.1,Beverages,1.1,10606
1578,2014-11-29,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,2107
1364,2014-08-11,4,2,other vegetables,0.8,Fresh Food,1.6,1324
4902,2014-11-21,80,1,salty snack,0.5,Snacks,0.5,14633
2696,2014-12-23,2,1,whole milk,1.8,Dairy,1.8,6320
1449,2014-07-18,2,1,whole milk,1.8,Dairy,1.8,1630
3277,2014-08-30,12,2,fruit/vegetable juice,2.1,Beverages,4.2,8477
1719,2014-11-14,2,3,whole milk,1.8,Dairy,5.4,2621
3111,2014-10-30,38,3,soda,0.8,Beverages,2.4000000000000004,7866
4135,2014-02-22,4,1,other vegetables,0.8,Fresh Food,0.8,11668
2261,2014-01-21,1,2,tropical fruit,7.8,Fresh Food,15.6,4698
3835,2014-10-15,12,1,fruit/vegetable juice,2.1,Beverages,2.1,10571
4379,2014-08-26,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,12646
4284,2014-10-06,38,1,soda,0.8,Beverages,0.8,12256
2815,2014-09-23,51,2,dessert,1.15,Bakery & Sweets,2.3,6792
4394,2014-02-14,4,2,other vegetables,0.8,Fresh Food,1.6,12700
1400,2014-10-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,1454
2964,2014-10-03,73,1,oil,3.4,Pantry Staples,3.4,7327
2457,2014-07-09,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,5435
3725,2014-03-08,27,3,coffee,8.5,Beverages,25.5,10144
2041,2014-06-19,22,2,root vegetables,1.8,Fresh Food,3.6,3877
1259,2014-06-10,21,1,hamburger meat,12.3,Fresh Food,12.3,937
1235,2014-10-04,54,2,condensed milk,3.5,Dairy,7.0,855
4820,2014-07-02,4,2,other vegetables,0.8,Fresh Food,1.6,14324
4690,2014-12-20,80,2,salty snack,0.5,Snacks,1.0,13825
4308,2014-11-29,38,1,soda,0.8,Beverages,0.8,12368
2944,2014-07-31,49,1,beverages,1.1,Beverages,1.1,7240
4809,2014-06-21,20,2,brown bread,0.8,Bakery & Sweets,1.6,14285
2803,2014-03-04,71,1,shopping bags,5.12,Household & Hygiene,5.12,6740
2925,2014-11-24,7,2,citrus fruit,1.5,Fresh Food,3.0,7171
4329,2014-04-06,136,1,dishes,6.8,Specialty & Seasonal,6.8,12456
2811,2014-06-20,16,1,butter milk,6.1,Dairy,6.1,6772
1527,2014-01-29,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,1938
2909,2014-09-06,2,2,whole milk,1.8,Dairy,3.6,7113
2045,2014-04-11,18,3,yogurt,2.2,Dairy,6.6000000000000005,3899
2170,2014-02-24,42,3,fish,10.2,Fresh Food,30.599999999999998,4364
3962,2014-11-15,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11047
3065,2014-03-14,2,2,whole milk,1.8,Dairy,3.6,7693
1425,2014-02-06,7,1,citrus fruit,1.5,Fresh Food,1.5,1544
2692,2014-10-04,11,2,butter,3.2,Dairy,6.4,6303
4893,2014-06-27,45,3,curd,9.8,Dairy,29.400000000000002,14603
1528,2014-02-01,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,1943
2587,2014-10-29,158,2,flower (seeds),6.8,Household & Hygiene,13.6,5911
4065,2014-01-13,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,11377
1616,2014-11-07,2,1,whole milk,1.8,Dairy,1.8,2255
1476,2014-01-16,18,3,yogurt,2.2,Dairy,6.6000000000000005,1731
3133,2014-07-12,16,1,butter milk,6.1,Dairy,6.1,7952
4770,2014-02-22,11,3,butter,3.2,Dairy,9.600000000000001,14132
4725,2014-12-19,20,1,brown bread,0.8,Bakery & Sweets,0.8,13970
3293,2014-10-17,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8534
3244,2014-06-21,101,2,canned fish,2.1,Frozen & Processed Food,4.2,8346
4941,2014-09-09,27,1,coffee,8.5,Beverages,8.5,14767
4840,2014-08-27,66,2,onions,1.3,Fresh Food,2.6,14412
3439,2014-05-14,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,9046
4609,2014-05-01,8,3,beef,19.5,Fresh Food,58.5,13493
3818,2014-03-11,22,3,root vegetables,1.8,Fresh Food,5.4,10513
1001,2014-12-12,2,1,whole milk,1.8,Dairy,1.8,7
4523,2014-07-11,29,3,ham,15.2,Fresh Food,45.599999999999994,13164
2349,2014-05-28,18,3,yogurt,2.2,Dairy,6.6000000000000005,5025
2026,2014-01-07,4,2,other vegetables,0.8,Fresh Food,1.6,3821
3587,2014-08-03,4,2,other vegetables,0.8,Fresh Food,1.6,9633
3959,2014-07-05,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,11031
2901,2014-08-09,74,3,whipped/sour cream,5.5,Dairy,16.5,7082
2689,2014-04-19,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,6286
1844,2014-04-27,3,1,pip fruit,3.0,Fresh Food,3.0,3123
3629,2014-07-05,32,3,red/blush wine,12.2,Beverages,36.599999999999994,9792
4991,2014-08-28,2,2,whole milk,1.8,Dairy,3.6,14935
1003,2014-10-15,22,3,root vegetables,1.8,Fresh Food,5.4,17
4455,2014-06-18,22,1,root vegetables,1.8,Fresh Food,1.8,12916
2662,2014-12-05,1,2,tropical fruit,7.8,Fresh Food,15.6,6190
2948,2014-07-20,18,2,yogurt,2.2,Dairy,4.4,7258
4281,2014-08-14,91,1,frozen dessert,2.8,Frozen & Processed Food,2.8,12246
1880,2014-09-17,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,3263
4858,2014-08-17,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,14476
2907,2014-03-25,70,3,margarine,3.5,Pantry Staples,10.5,7100
2339,2014-01-28,17,1,bottled water,0.5,Beverages,0.5,4979
3479,2014-06-06,37,2,herbs,6.5,Fresh Food,13.0,9191
2562,2014-11-14,18,1,yogurt,2.2,Dairy,2.2,5822
3204,2014-05-29,1,3,tropical fruit,7.8,Fresh Food,23.4,8210
3200,2014-10-27,18,1,yogurt,2.2,Dairy,2.2,8193
4950,2014-04-20,147,2,cream,5.2,Dairy,10.4,14796
1279,2014-02-13,73,1,oil,3.4,Pantry Staples,3.4,1007
2245,2014-02-19,42,3,fish,10.2,Fresh Food,30.599999999999998,4643
1856,2014-04-26,14,2,chocolate,11.5,Bakery & Sweets,23.0,3171
1966,2014-10-23,4,1,other vegetables,0.8,Fresh Food,0.8,3607
1714,2014-01-22,123,1,mustard,5.2,Pantry Staples,5.2,2602
2133,2014-12-04,19,2,sausage,3.1,Fresh Food,6.2,4225
1147,2014-03-04,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,542
4991,2014-01-20,41,3,processed cheese,6.4,Dairy,19.200000000000003,14932
2850,2014-01-18,127,2,organic sausage,8.6,Fresh Food,17.2,6903
4159,2014-07-11,101,3,canned fish,2.1,Frozen & Processed Food,6.300000000000001,11758
1902,2014-12-14,71,1,shopping bags,5.12,Household & Hygiene,5.12,3354
4675,2014-07-09,27,3,coffee,8.5,Beverages,25.5,13754
4544,2014-10-29,25,1,canned beer,1.1,Beverages,1.1,13257
4715,2014-12-10,38,2,soda,0.8,Beverages,1.6,13927
2020,2014-02-01,8,1,beef,19.5,Fresh Food,19.5,3803
3814,2014-01-05,17,2,bottled water,0.5,Beverages,1.0,10497
3351,2014-06-13,7,1,citrus fruit,1.5,Fresh Food,1.5,8744
1721,2014-03-07,17,1,bottled water,0.5,Beverages,0.5,2626
4365,2014-01-23,4,1,other vegetables,0.8,Fresh Food,0.8,12595
3724,2014-07-05,121,1,sweet spreads,5.4,Bakery & Sweets,5.4,10141
3160,2014-11-13,14,3,chocolate,11.5,Bakery & Sweets,34.5,8049
3786,2014-04-02,26,1,berries,10.8,Fresh Food,10.8,10395
1204,2014-01-12,152,3,softener,11.8,Household & Hygiene,35.400000000000006,739
1240,2014-07-15,66,2,onions,1.3,Fresh Food,2.6,877
2504,2014-02-10,54,2,condensed milk,3.5,Dairy,7.0,5580
4897,2014-06-13,136,3,dishes,6.8,Specialty & Seasonal,20.4,14617
3491,2014-12-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9248
3046,2014-08-22,7,2,citrus fruit,1.5,Fresh Food,3.0,7623
4820,2014-04-23,66,1,onions,1.3,Fresh Food,1.3,14323
4898,2014-04-03,1,1,tropical fruit,7.8,Fresh Food,7.8,14620
2919,2014-01-14,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,7149
1354,2014-05-04,50,3,bottled beer,1.8,Beverages,5.4,1283
4424,2014-08-31,70,3,margarine,3.5,Pantry Staples,10.5,12798
1320,2014-07-19,128,2,soft cheese,7.2,Dairy,14.4,1158
4422,2014-10-19,3,1,pip fruit,3.0,Fresh Food,3.0,12796
3533,2014-08-22,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,9421
3721,2014-12-10,1,3,tropical fruit,7.8,Fresh Food,23.4,10135
3107,2014-01-02,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,7850
4908,2014-11-13,27,3,coffee,8.5,Beverages,25.5,14646
1684,2014-02-26,25,1,canned beer,1.1,Beverages,1.1,2507
3452,2014-12-23,25,2,canned beer,1.1,Beverages,2.2,9086
4052,2014-05-17,64,2,UHT-milk,2.1,Dairy,4.2,11347
1520,2014-04-30,4,2,other vegetables,0.8,Fresh Food,1.6,1912
2063,2014-05-26,66,1,onions,1.3,Fresh Food,1.3,3968
2353,2014-11-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,5040
3450,2014-05-20,49,2,beverages,1.1,Beverages,2.2,9075
4056,2014-10-03,38,2,soda,0.8,Beverages,1.6,11355
4865,2014-05-20,14,2,chocolate,11.5,Bakery & Sweets,23.0,14508
1395,2014-05-20,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,1437
2325,2014-02-27,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,4932
4887,2014-01-02,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,14583
3356,2014-09-30,64,2,UHT-milk,2.1,Dairy,4.2,8765
3827,2014-09-11,23,3,pork,7.2,Fresh Food,21.6,10538
1546,2014-04-02,83,1,white bread,0.3,Bakery & Sweets,0.3,1994
1327,2014-12-04,3,2,pip fruit,3.0,Fresh Food,6.0,1184
2682,2014-02-20,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6261
4937,2014-06-22,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,14741
3817,2014-11-24,44,1,newspapers,3.2,Specialty & Seasonal,3.2,10511
4314,2014-01-27,70,2,margarine,3.5,Pantry Staples,7.0,12388
4146,2014-01-03,51,2,dessert,1.15,Bakery & Sweets,2.3,11703
4749,2014-09-11,22,3,root vegetables,1.8,Fresh Food,5.4,14062
3222,2014-01-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,8282
1937,2014-03-07,4,1,other vegetables,0.8,Fresh Food,0.8,3498
1440,2014-01-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,1599
1682,2014-07-05,7,3,citrus fruit,1.5,Fresh Food,4.5,2499
1421,2014-08-30,3,1,pip fruit,3.0,Fresh Food,3.0,1528
2774,2014-03-26,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6621
2009,2014-12-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3753
1366,2014-02-19,25,2,canned beer,1.1,Beverages,2.2,1333
1432,2014-03-12,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,1577
2758,2014-10-24,3,1,pip fruit,3.0,Fresh Food,3.0,6557
1209,2014-03-05,18,1,yogurt,2.2,Dairy,2.2,760
3695,2014-10-12,7,2,citrus fruit,1.5,Fresh Food,3.0,10047
1353,2014-09-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,1277
4351,2014-11-26,115,3,waffles,2.5,Bakery & Sweets,7.5,12538
4277,2014-08-03,18,3,yogurt,2.2,Dairy,6.6000000000000005,12230
4532,2014-11-13,3,2,pip fruit,3.0,Fresh Food,6.0,13213
4281,2014-03-09,18,2,yogurt,2.2,Dairy,4.4,12245
2025,2014-11-13,27,2,coffee,8.5,Beverages,17.0,3820
1708,2014-07-09,4,1,other vegetables,0.8,Fresh Food,0.8,2583
3153,2014-06-21,66,3,onions,1.3,Fresh Food,3.9000000000000004,8024
4584,2014-04-22,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13399
3948,2014-04-10,38,3,soda,0.8,Beverages,2.4000000000000004,10993
4082,2014-08-03,26,2,berries,10.8,Fresh Food,21.6,11447
1169,2014-01-15,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,615
1220,2014-11-16,19,1,sausage,3.1,Fresh Food,3.1,798
1438,2014-05-18,11,1,butter,3.2,Dairy,3.2,1593
2071,2014-07-31,3,3,pip fruit,3.0,Fresh Food,9.0,4011
4802,2014-08-10,1,2,tropical fruit,7.8,Fresh Food,15.6,14259
2868,2014-06-15,7,3,citrus fruit,1.5,Fresh Food,4.5,6974
2390,2014-11-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,5174
3649,2014-09-23,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,9859
1834,2014-12-21,26,1,berries,10.8,Fresh Food,10.8,3088
1578,2014-03-26,2,3,whole milk,1.8,Dairy,5.4,2105
4060,2014-10-11,1,1,tropical fruit,7.8,Fresh Food,7.8,11366
3717,2014-01-27,3,2,pip fruit,3.0,Fresh Food,6.0,10113
1501,2014-11-03,2,3,whole milk,1.8,Dairy,5.4,1844
4654,2014-05-06,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,13659
1022,2014-02-22,8,1,beef,19.5,Fresh Food,19.5,86
4822,2014-07-02,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,14335
4473,2014-06-03,50,2,bottled beer,1.8,Beverages,3.6,12987
1099,2014-08-29,22,3,root vegetables,1.8,Fresh Food,5.4,356
2020,2014-04-11,21,1,hamburger meat,12.3,Fresh Food,12.3,3804
4227,2014-07-25,7,2,citrus fruit,1.5,Fresh Food,3.0,12036
1113,2014-02-02,45,1,curd,9.8,Dairy,9.8,408
4542,2014-12-05,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13251
1607,2014-10-05,4,1,other vegetables,0.8,Fresh Food,0.8,2215
4825,2014-04-23,38,3,soda,0.8,Beverages,2.4000000000000004,14345
4467,2014-01-11,83,1,white bread,0.3,Bakery & Sweets,0.3,12966
3146,2014-02-07,22,3,root vegetables,1.8,Fresh Food,5.4,8007
3508,2014-03-10,22,2,root vegetables,1.8,Fresh Food,3.6,9318
4712,2014-11-03,23,3,pork,7.2,Fresh Food,21.6,13917
3535,2014-02-16,2,2,whole milk,1.8,Dairy,3.6,9425
4404,2014-10-10,65,3,candy,3.6,Bakery & Sweets,10.8,12734
2934,2014-10-30,1,2,tropical fruit,7.8,Fresh Food,15.6,7201
4080,2014-04-23,7,1,citrus fruit,1.5,Fresh Food,1.5,11438
1266,2014-08-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,963
4244,2014-12-05,73,1,oil,3.4,Pantry Staples,3.4,12102
2545,2014-04-13,37,2,herbs,6.5,Fresh Food,13.0,5747
3427,2014-06-05,57,3,meat,8.5,Fresh Food,25.5,9003
2174,2014-09-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,4379
3849,2014-10-09,23,1,pork,7.2,Fresh Food,7.2,10630
4015,2014-11-10,2,3,whole milk,1.8,Dairy,5.4,11220
3123,2014-12-15,2,3,whole milk,1.8,Dairy,5.4,7926
3366,2014-12-19,56,1,white wine,14.2,Beverages,14.2,8810
4916,2014-11-07,61,3,liquor,8.5,Beverages,25.5,14671
4698,2014-07-24,55,1,cleaner,11.8,Household & Hygiene,11.8,13866
1137,2014-05-16,150,1,nut snack,4.9,Snacks,4.9,501
1781,2014-03-15,15,1,specialty bar,5.2,Bakery & Sweets,5.2,2874
1519,2014-10-28,11,1,butter,3.2,Dairy,3.2,1911
4262,2014-08-17,69,1,domestic eggs,1.25,Fresh Food,1.25,12169
4625,2014-01-03,83,2,white bread,0.3,Bakery & Sweets,0.6,13552
4823,2014-02-22,2,2,whole milk,1.8,Dairy,3.6,14341
2669,2014-03-20,83,1,white bread,0.3,Bakery & Sweets,0.3,6215
1417,2014-10-14,74,2,whipped/sour cream,5.5,Dairy,11.0,1513
2311,2014-10-26,38,2,soda,0.8,Beverages,1.6,4886
4387,2014-10-22,91,3,frozen dessert,2.8,Frozen & Processed Food,8.399999999999999,12668
4833,2014-08-17,69,1,domestic eggs,1.25,Fresh Food,1.25,14386
1002,2014-04-26,11,2,butter,3.2,Dairy,6.4,12
1019,2014-12-10,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,79
1548,2014-10-01,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,2002
2350,2014-04-03,4,1,other vegetables,0.8,Fresh Food,0.8,5031
4599,2014-04-23,24,1,pastry,3.1,Bakery & Sweets,3.1,13460
2983,2014-02-28,1,3,tropical fruit,7.8,Fresh Food,23.4,7390
1994,2014-07-21,38,1,soda,0.8,Beverages,0.8,3693
2611,2014-02-16,131,1,roll products,8.6,Specialty & Seasonal,8.6,6003
2649,2014-09-03,78,3,baking powder,1.8,Pantry Staples,5.4,6144
4941,2014-06-12,2,3,whole milk,1.8,Dairy,5.4,14765
1836,2014-04-13,2,1,whole milk,1.8,Dairy,1.8,3095
1878,2014-06-09,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3252
3184,2014-09-10,76,1,sliced cheese,4.2,Dairy,4.2,8144
1924,2014-05-20,4,2,other vegetables,0.8,Fresh Food,1.6,3444
3266,2014-10-30,64,3,UHT-milk,2.1,Dairy,6.300000000000001,8443
4807,2014-05-21,45,2,curd,9.8,Dairy,19.6,14277
1746,2014-03-21,22,3,root vegetables,1.8,Fresh Food,5.4,2727
3267,2014-03-27,4,1,other vegetables,0.8,Fresh Food,0.8,8447
3216,2014-11-02,4,1,other vegetables,0.8,Fresh Food,0.8,8258
3629,2014-11-05,7,3,citrus fruit,1.5,Fresh Food,4.5,9793
1142,2014-05-22,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,516
1178,2014-06-15,1,3,tropical fruit,7.8,Fresh Food,23.4,656
2391,2014-11-01,2,1,whole milk,1.8,Dairy,1.8,5177
1753,2014-07-30,96,1,hygiene articles,7.5,Household & Hygiene,7.5,2761
4607,2014-06-09,24,2,pastry,3.1,Bakery & Sweets,6.2,13486
2762,2014-10-27,24,3,pastry,3.1,Bakery & Sweets,9.3,6578
1959,2014-03-23,3,2,pip fruit,3.0,Fresh Food,6.0,3577
2776,2014-05-14,79,1,specialty cheese,12.14,Dairy,12.14,6629
4554,2014-07-18,83,2,white bread,0.3,Bakery & Sweets,0.6,13287
4367,2014-08-22,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,12599
3265,2014-07-09,2,1,whole milk,1.8,Dairy,1.8,8438
4665,2014-01-12,38,1,soda,0.8,Beverages,0.8,13708
4224,2014-10-06,40,3,grapes,9.4,Fresh Food,28.200000000000003,12025
1759,2014-07-28,17,2,bottled water,0.5,Beverages,1.0,2784
4712,2014-09-21,2,1,whole milk,1.8,Dairy,1.8,13916
1364,2014-01-07,7,1,citrus fruit,1.5,Fresh Food,1.5,1323
4465,2014-01-04,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,12961
4635,2014-02-02,78,1,baking powder,1.8,Pantry Staples,1.8,13584
1852,2014-01-04,1,3,tropical fruit,7.8,Fresh Food,23.4,3155
4551,2014-01-07,129,3,mayonnaise,1.8,Specialty & Seasonal,5.4,13280
1134,2014-02-18,60,2,cream cheese,6.3,Dairy,12.6,486
3151,2014-08-20,57,3,meat,8.5,Fresh Food,25.5,8019
2593,2014-04-16,64,1,UHT-milk,2.1,Dairy,2.1,5939
2318,2014-12-10,95,1,frozen fish,5.8,Frozen & Processed Food,5.8,4911
1483,2014-01-13,57,1,meat,8.5,Fresh Food,8.5,1766
1892,2014-08-05,7,1,citrus fruit,1.5,Fresh Food,1.5,3314
4184,2014-09-17,3,2,pip fruit,3.0,Fresh Food,6.0,11856
2741,2014-08-10,64,3,UHT-milk,2.1,Dairy,6.300000000000001,6485
2461,2014-01-24,17,3,bottled water,0.5,Beverages,1.5,5447
3608,2014-01-24,88,1,house keeping products,8.5,Household & Hygiene,8.5,9720
3038,2014-12-30,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,7590
1772,2014-02-04,35,1,sugar,1.2,Bakery & Sweets,1.2,2835
3548,2014-10-20,51,1,dessert,1.15,Bakery & Sweets,1.15,9476
3010,2014-05-11,22,2,root vegetables,1.8,Fresh Food,3.6,7483
4010,2014-08-11,18,2,yogurt,2.2,Dairy,4.4,11204
4466,2014-07-14,2,1,whole milk,1.8,Dairy,1.8,12963
4191,2014-08-05,7,3,citrus fruit,1.5,Fresh Food,4.5,11883
1578,2014-08-24,114,1,napkins,21.8,Household & Hygiene,21.8,2106
2837,2014-10-13,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,6860
4860,2014-06-25,7,3,citrus fruit,1.5,Fresh Food,4.5,14486
2047,2014-05-12,19,2,sausage,3.1,Fresh Food,6.2,3907
4649,2014-09-05,25,2,canned beer,1.1,Beverages,2.2,13641
3247,2014-03-09,159,1,rice,11.1,Pantry Staples,11.1,8362
4192,2014-02-22,11,3,butter,3.2,Dairy,9.600000000000001,11889
3491,2014-06-26,22,3,root vegetables,1.8,Fresh Food,5.4,9247
1025,2014-02-06,27,1,coffee,8.5,Beverages,8.5,96
3556,2014-12-17,16,1,butter milk,6.1,Dairy,6.1,9510
3698,2014-07-11,22,1,root vegetables,1.8,Fresh Food,1.8,10056
1534,2014-07-02,4,2,other vegetables,0.8,Fresh Food,1.6,1959
1327,2014-12-14,40,1,grapes,9.4,Fresh Food,9.4,1185
1716,2014-08-16,20,1,brown bread,0.8,Bakery & Sweets,0.8,2612
4500,2014-11-15,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,13083
1097,2014-05-03,71,1,shopping bags,5.12,Household & Hygiene,5.12,343
3614,2014-04-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9744
1717,2014-07-26,3,3,pip fruit,3.0,Fresh Food,9.0,2614
1981,2014-11-01,2,2,whole milk,1.8,Dairy,3.6,3654
2320,2014-03-25,18,1,yogurt,2.2,Dairy,2.2,4917
3088,2014-03-11,44,1,newspapers,3.2,Specialty & Seasonal,3.2,7777
4920,2014-10-09,2,3,whole milk,1.8,Dairy,5.4,14681
4338,2014-10-25,3,2,pip fruit,3.0,Fresh Food,6.0,12495
2093,2014-06-01,114,2,napkins,21.8,Household & Hygiene,43.6,4094
4212,2014-05-12,127,1,organic sausage,8.6,Fresh Food,8.6,11964
3817,2014-03-12,32,3,red/blush wine,12.2,Beverages,36.599999999999994,10508
2552,2014-10-08,11,1,butter,3.2,Dairy,3.2,5783
2524,2014-08-03,56,1,white wine,14.2,Beverages,14.2,5672
2454,2014-07-12,32,1,red/blush wine,12.2,Beverages,12.2,5425
1498,2014-10-29,7,1,citrus fruit,1.5,Fresh Food,1.5,1828
2222,2014-04-03,23,3,pork,7.2,Fresh Food,21.6,4547
3905,2014-01-25,12,2,fruit/vegetable juice,2.1,Beverages,4.2,10827
3485,2014-11-10,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,9223
